dname_drug1,chembl_id_drug1,dname_drug2,chembl_id_drug2,cell_line_name,NCI_thesaurus_code,disease_cui
Vorinostat,CHEMBL98,Lapatinib,CHEMBL554,MCF7,C4194,C1134719
Pralatrexate,CHEMBL1201746,6-Mercaptopurine,CHEMBL1425,HT29,C4349,C0338106
Vorinostat,CHEMBL98,Sorafenib,CHEMBL1336,MCF7,C4194,C1134719
methoxsalen,CHEMBL416,Ixabepilone,CHEMBL1201752,MCF7,C4194,C1134719
raloxifene,CHEMBL81,hydroxyurea,CHEMBL467,HT29,C4349,C0338106
letrozole,CHEMBL1444,methoxsalen,CHEMBL416,HT29,C4349,C0338106
raloxifene,CHEMBL81,mitoxantrone,CHEMBL58,HT29,C4349,C0338106
Lapatinib,CHEMBL554,6-Mercaptopurine,CHEMBL1425,MCF7,C4194,C1134719
Gefitinib,CHEMBL939,6-Thioguanine,CHEMBL727,MCF7,C4194,C1134719
Sunitinib,CHEMBL535,Ixabepilone,CHEMBL1201752,HT29,C4349,C0338106
letrozole,CHEMBL1444,ifosfamide,CHEMBL1024,MCF7,C4194,C1134719
Sorafenib,CHEMBL1336,Pralatrexate,CHEMBL1201746,HT29,C4349,C0338106
7-Ethyl-10-hydroxycamptothecin,CHEMBL837,Sorafenib,CHEMBL1336,MCF7,C4194,C1134719
IMIQUIMOD,CHEMBL1282,Bortezomib,CHEMBL325041,HT29,C4349,C0338106
temozolomide,CHEMBL810,Romidepsin,CHEMBL343448,HT29,C4349,C0338106
Romidepsin,CHEMBL343448,IMIQUIMOD,CHEMBL1282,MCF7,C4194,C1134719
7-Ethyl-10-hydroxycamptothecin,CHEMBL837,allopurinol,CHEMBL1467,MCF7,C4194,C1134719
anastrozole,CHEMBL1399,Bortezomib,CHEMBL325041,HT29,C4349,C0338106
Dasatinib,CHEMBL1421,Sorafenib,CHEMBL1336,MCF7,C4194,C1134719
Imatinib,CHEMBL941,Ixabepilone,CHEMBL1201752,HT29,C4349,C0338106
Imatinib,CHEMBL941,Ixabepilone,CHEMBL1201752,MCF7,C4194,C1134719
temozolomide,CHEMBL810,7-Ethyl-10-hydroxycamptothecin,CHEMBL837,MCF7,C4194,C1134719
Dasatinib,CHEMBL1421,methoxsalen,CHEMBL416,MCF7,C4194,C1134719
celecoxib,CHEMBL118,busulfan,CHEMBL820,HT29,C4349,C0338106
Nilotinib,CHEMBL255863,Sunitinib,CHEMBL535,MCF7,C4194,C1134719
raloxifene,CHEMBL81,altretamine,CHEMBL1455,HT29,C4349,C0338106
6-Mercaptopurine,CHEMBL1425,Bortezomib,CHEMBL325041,MCF7,C4194,C1134719
raloxifene,CHEMBL81,ifosfamide,CHEMBL1024,HT29,C4349,C0338106
temozolomide,CHEMBL810,Pralatrexate,CHEMBL1201746,HT29,C4349,C0338106
Nilotinib,CHEMBL255863,Sunitinib,CHEMBL535,A549,C3512,C0152013
celecoxib,CHEMBL118,Dasatinib,CHEMBL1421,HT29,C4349,C0338106
hydroxyurea,CHEMBL467,Sorafenib,CHEMBL1336,HT29,C4349,C0338106
7-Ethyl-10-hydroxycamptothecin,CHEMBL837,hydroxyurea,CHEMBL467,HT29,C4349,C0338106
Vorinostat,CHEMBL98,Sorafenib,CHEMBL1336,HT29,C4349,C0338106
letrozole,CHEMBL1444,IMIQUIMOD,CHEMBL1282,MCF7,C4194,C1134719
letrozole,CHEMBL1444,IMIQUIMOD,CHEMBL1282,HT29,C4349,C0338106
Lapatinib,CHEMBL554,Ixabepilone,CHEMBL1201752,MCF7,C4194,C1134719
Pralatrexate,CHEMBL1201746,busulfan,CHEMBL820,MCF7,C4194,C1134719
raloxifene,CHEMBL81,6-Mercaptopurine,CHEMBL1425,MCF7,C4194,C1134719
letrozole,CHEMBL1444,busulfan,CHEMBL820,MCF7,C4194,C1134719
Imatinib,CHEMBL941,thalidomide,CHEMBL468,HT29,C4349,C0338106
hydroxyurea,CHEMBL467,Ixabepilone,CHEMBL1201752,MCF7,C4194,C1134719
celecoxib,CHEMBL118,thalidomide,CHEMBL468,HT29,C4349,C0338106
6-Mercaptopurine,CHEMBL1425,allopurinol,CHEMBL1467,HT29,C4349,C0338106
letrozole,CHEMBL1444,Nilotinib,CHEMBL255863,MCF7,C4194,C1134719
raloxifene,CHEMBL81,hydroxyurea,CHEMBL467,MCF7,C4194,C1134719
raloxifene,CHEMBL81,IMIQUIMOD,CHEMBL1282,HT29,C4349,C0338106
raloxifene,CHEMBL81,letrozole,CHEMBL1444,HT29,C4349,C0338106
raloxifene,CHEMBL81,Vemurafenib,CHEMBL1229517,MCF7,C4194,C1134719
Dasatinib,CHEMBL1421,6-Mercaptopurine,CHEMBL1425,HT29,C4349,C0338106
letrozole,CHEMBL1444,Vorinostat,CHEMBL98,HT29,C4349,C0338106
Imatinib,CHEMBL941,busulfan,CHEMBL820,HT29,C4349,C0338106
Sorafenib,CHEMBL1336,6-Mercaptopurine,CHEMBL1425,HT29,C4349,C0338106
raloxifene,CHEMBL81,Imatinib,CHEMBL941,HT29,C4349,C0338106
Nilotinib,CHEMBL255863,Sunitinib,CHEMBL535,HT29,C4349,C0338106
Imatinib,CHEMBL941,6-Mercaptopurine,CHEMBL1425,HT29,C4349,C0338106
temozolomide,CHEMBL810,Romidepsin,CHEMBL343448,MCF7,C4194,C1134719
Dasatinib,CHEMBL1421,thalidomide,CHEMBL468,HT29,C4349,C0338106
Nilotinib,CHEMBL255863,anastrozole,CHEMBL1399,MCF7,C4194,C1134719
Romidepsin,CHEMBL343448,allopurinol,CHEMBL1467,MCF7,C4194,C1134719
hydroxyurea,CHEMBL467,thalidomide,CHEMBL468,MCF7,C4194,C1134719
7-Ethyl-10-hydroxycamptothecin,CHEMBL837,Bortezomib,CHEMBL325041,MCF7,C4194,C1134719
Nilotinib,CHEMBL255863,Lapatinib,CHEMBL554,MCF7,C4194,C1134719
raloxifene,CHEMBL81,Sunitinib,CHEMBL535,HT29,C4349,C0338106
Romidepsin,CHEMBL343448,Sunitinib,CHEMBL535,MCF7,C4194,C1134719
Dasatinib,CHEMBL1421,allopurinol,CHEMBL1467,HT29,C4349,C0338106
raloxifene,CHEMBL81,methoxsalen,CHEMBL416,MCF7,C4194,C1134719
temozolomide,CHEMBL810,Bortezomib,CHEMBL325041,HT29,C4349,C0338106
allopurinol,CHEMBL1467,ifosfamide,CHEMBL1024,HT29,C4349,C0338106
raloxifene,CHEMBL81,celecoxib,CHEMBL118,MCF7,C4194,C1134719
Vorinostat,CHEMBL98,ifosfamide,CHEMBL1024,MCF7,C4194,C1134719
Vorinostat,CHEMBL98,allopurinol,CHEMBL1467,HT29,C4349,C0338106
altretamine,CHEMBL1455,6-Thioguanine,CHEMBL727,MCF7,C4194,C1134719
temozolomide,CHEMBL810,Dasatinib,CHEMBL1421,MCF7,C4194,C1134719
Nilotinib,CHEMBL255863,methoxsalen,CHEMBL416,HT29,C4349,C0338106
temozolomide,CHEMBL810,Nilotinib,CHEMBL255863,MCF7,C4194,C1134719
Nilotinib,CHEMBL255863,Pralatrexate,CHEMBL1201746,MCF7,C4194,C1134719
Lapatinib,CHEMBL554,methoxsalen,CHEMBL416,MCF7,C4194,C1134719
celecoxib,CHEMBL118,ifosfamide,CHEMBL1024,HT29,C4349,C0338106
Imatinib,CHEMBL941,ifosfamide,CHEMBL1024,MCF7,C4194,C1134719
Nilotinib,CHEMBL255863,Ixabepilone,CHEMBL1201752,MCF7,C4194,C1134719
Dasatinib,CHEMBL1421,Sunitinib,CHEMBL535,MCF7,C4194,C1134719
Sorafenib,CHEMBL1336,6-Mercaptopurine,CHEMBL1425,MCF7,C4194,C1134719
Pralatrexate,CHEMBL1201746,allopurinol,CHEMBL1467,MCF7,C4194,C1134719
7-Ethyl-10-hydroxycamptothecin,CHEMBL837,Ixabepilone,CHEMBL1201752,MCF7,C4194,C1134719
Vorinostat,CHEMBL98,Bortezomib,CHEMBL325041,MCF7,C4194,C1134719
Imatinib,CHEMBL941,hydroxyurea,CHEMBL467,MCF7,C4194,C1134719
temozolomide,CHEMBL810,Dasatinib,CHEMBL1421,HT29,C4349,C0338106
Imatinib,CHEMBL941,Nilotinib,CHEMBL255863,HT29,C4349,C0338106
raloxifene,CHEMBL81,Lapatinib,CHEMBL554,HT29,C4349,C0338106
raloxifene,CHEMBL81,6-Thioguanine,CHEMBL727,HT29,C4349,C0338106
Pralatrexate,CHEMBL1201746,Ixabepilone,CHEMBL1201752,MCF7,C4194,C1134719
letrozole,CHEMBL1444,Dasatinib,CHEMBL1421,HT29,C4349,C0338106
temozolomide,CHEMBL810,busulfan,CHEMBL820,MCF7,C4194,C1134719
Romidepsin,CHEMBL343448,6-Mercaptopurine,CHEMBL1425,MCF7,C4194,C1134719
7-Ethyl-10-hydroxycamptothecin,CHEMBL837,Pralatrexate,CHEMBL1201746,HT29,C4349,C0338106
allopurinol,CHEMBL1467,thalidomide,CHEMBL468,HT29,C4349,C0338106
Pralatrexate,CHEMBL1201746,IMIQUIMOD,CHEMBL1282,HT29,C4349,C0338106
anastrozole,CHEMBL1399,ifosfamide,CHEMBL1024,MCF7,C4194,C1134719
Dasatinib,CHEMBL1421,IMIQUIMOD,CHEMBL1282,HT29,C4349,C0338106
methoxsalen,CHEMBL416,Ixabepilone,CHEMBL1201752,HT29,C4349,C0338106
6-Mercaptopurine,CHEMBL1425,Bortezomib,CHEMBL325041,HT29,C4349,C0338106
Sunitinib,CHEMBL535,allopurinol,CHEMBL1467,HT29,C4349,C0338106
methoxsalen,CHEMBL416,ifosfamide,CHEMBL1024,MCF7,C4194,C1134719
hydroxyurea,CHEMBL467,ifosfamide,CHEMBL1024,MCF7,C4194,C1134719
raloxifene,CHEMBL81,Ruxolitinib,CHEMBL1789941,HT29,C4349,C0338106
Nilotinib,CHEMBL255863,Ixabepilone,CHEMBL1201752,HT29,C4349,C0338106
Imatinib,CHEMBL941,Lapatinib,CHEMBL554,A549,C3512,C0152013
anastrozole,CHEMBL1399,7-Ethyl-10-hydroxycamptothecin,CHEMBL837,HT29,C4349,C0338106
Nilotinib,CHEMBL255863,Dasatinib,CHEMBL1421,A549,C3512,C0152013
7-Ethyl-10-hydroxycamptothecin,CHEMBL837,IMIQUIMOD,CHEMBL1282,HT29,C4349,C0338106
Vorinostat,CHEMBL98,hydroxyurea,CHEMBL467,MCF7,C4194,C1134719
Romidepsin,CHEMBL343448,ifosfamide,CHEMBL1024,HT29,C4349,C0338106
raloxifene,CHEMBL81,Dasatinib,CHEMBL1421,HT29,C4349,C0338106
Imatinib,CHEMBL941,Sunitinib,CHEMBL535,HT29,C4349,C0338106
temozolomide,CHEMBL810,ifosfamide,CHEMBL1024,MCF7,C4194,C1134719
Lapatinib,CHEMBL554,Pralatrexate,CHEMBL1201746,HT29,C4349,C0338106
anastrozole,CHEMBL1399,Bortezomib,CHEMBL325041,MCF7,C4194,C1134719
Pralatrexate,CHEMBL1201746,methoxsalen,CHEMBL416,HT29,C4349,C0338106
Lapatinib,CHEMBL554,Sunitinib,CHEMBL535,MCF7,C4194,C1134719
anastrozole,CHEMBL1399,Pralatrexate,CHEMBL1201746,HT29,C4349,C0338106
celecoxib,CHEMBL118,Bortezomib,CHEMBL325041,MCF7,C4194,C1134719
letrozole,CHEMBL1444,allopurinol,CHEMBL1467,MCF7,C4194,C1134719
Romidepsin,CHEMBL343448,Lapatinib,CHEMBL554,HT29,C4349,C0338106
raloxifene,CHEMBL81,altretamine,CHEMBL1455,MCF7,C4194,C1134719
celecoxib,CHEMBL118,methoxsalen,CHEMBL416,HT29,C4349,C0338106
Sorafenib,CHEMBL1336,thalidomide,CHEMBL468,HT29,C4349,C0338106
letrozole,CHEMBL1444,allopurinol,CHEMBL1467,HT29,C4349,C0338106
Nilotinib,CHEMBL255863,Vorinostat,CHEMBL98,HT29,C4349,C0338106
chlorambucil,CHEMBL515,6-Thioguanine,CHEMBL727,MCF7,C4194,C1134719
celecoxib,CHEMBL118,7-Ethyl-10-hydroxycamptothecin,CHEMBL837,MCF7,C4194,C1134719
allopurinol,CHEMBL1467,methoxsalen,CHEMBL416,MCF7,C4194,C1134719
7-Ethyl-10-hydroxycamptothecin,CHEMBL837,anastrozole,CHEMBL1399,MCF7,C4194,C1134719
Vorinostat,CHEMBL98,anastrozole,CHEMBL1399,HT29,C4349,C0338106
anastrozole,CHEMBL1399,Pralatrexate,CHEMBL1201746,MCF7,C4194,C1134719
Sunitinib,CHEMBL535,busulfan,CHEMBL820,MCF7,C4194,C1134719
ifosfamide,CHEMBL1024,Bortezomib,CHEMBL325041,MCF7,C4194,C1134719
letrozole,CHEMBL1444,Bortezomib,CHEMBL325041,HT29,C4349,C0338106
Lapatinib,CHEMBL554,Sorafenib,CHEMBL1336,A549,C3512,C0152013
Dasatinib,CHEMBL1421,hydroxyurea,CHEMBL467,MCF7,C4194,C1134719
Sorafenib,CHEMBL1336,Bortezomib,CHEMBL325041,HT29,C4349,C0338106
ifosfamide,CHEMBL1024,Ixabepilone,CHEMBL1201752,HT29,C4349,C0338106
Pralatrexate,CHEMBL1201746,Ixabepilone,CHEMBL1201752,HT29,C4349,C0338106
letrozole,CHEMBL1444,7-Ethyl-10-hydroxycamptothecin,CHEMBL837,MCF7,C4194,C1134719
temozolomide,CHEMBL810,allopurinol,CHEMBL1467,MCF7,C4194,C1134719
mitoxantrone,CHEMBL58,6-Thioguanine,CHEMBL727,HT29,C4349,C0338106
Nilotinib,CHEMBL255863,Lapatinib,CHEMBL554,HT29,C4349,C0338106
raloxifene,CHEMBL81,Ruxolitinib,CHEMBL1789941,MCF7,C4194,C1134719
allopurinol,CHEMBL1467,ifosfamide,CHEMBL1024,MCF7,C4194,C1134719
Nilotinib,CHEMBL255863,busulfan,CHEMBL820,MCF7,C4194,C1134719
celecoxib,CHEMBL118,methoxsalen,CHEMBL416,MCF7,C4194,C1134719
6-Mercaptopurine,CHEMBL1425,Nilotinib,CHEMBL255863,HT29,C4349,C0338106
methoxsalen,CHEMBL416,ifosfamide,CHEMBL1024,HT29,C4349,C0338106
Sunitinib,CHEMBL535,Sorafenib,CHEMBL1336,HT29,C4349,C0338106
Pralatrexate,CHEMBL1201746,thalidomide,CHEMBL468,MCF7,C4194,C1134719
5-Fluorouracil,CHEMBL185,Dasatinib,CHEMBL1421,HT29,C4349,C0338106
Vorinostat,CHEMBL98,ifosfamide,CHEMBL1024,HT29,C4349,C0338106
Sunitinib,CHEMBL535,IMIQUIMOD,CHEMBL1282,MCF7,C4194,C1134719
Lapatinib,CHEMBL554,anastrozole,CHEMBL1399,HT29,C4349,C0338106
temozolomide,CHEMBL810,Sunitinib,CHEMBL535,MCF7,C4194,C1134719
Vorinostat,CHEMBL98,Pralatrexate,CHEMBL1201746,HT29,C4349,C0338106
Vorinostat,CHEMBL98,Lapatinib,CHEMBL554,HT29,C4349,C0338106
Imatinib,CHEMBL941,Pralatrexate,CHEMBL1201746,HT29,C4349,C0338106
Vorinostat,CHEMBL98,hydroxyurea,CHEMBL467,HT29,C4349,C0338106
allopurinol,CHEMBL1467,Bortezomib,CHEMBL325041,MCF7,C4194,C1134719
Nilotinib,CHEMBL255863,Vorinostat,CHEMBL98,A549,C3512,C0152013
Romidepsin,CHEMBL343448,methoxsalen,CHEMBL416,MCF7,C4194,C1134719
temozolomide,CHEMBL810,Ixabepilone,CHEMBL1201752,HT29,C4349,C0338106
hydroxyurea,CHEMBL467,Nilotinib,CHEMBL255863,MCF7,C4194,C1134719
Vorinostat,CHEMBL98,Bortezomib,CHEMBL325041,HT29,C4349,C0338106
Imatinib,CHEMBL941,hydroxyurea,CHEMBL467,HT29,C4349,C0338106
Sunitinib,CHEMBL535,IMIQUIMOD,CHEMBL1282,HT29,C4349,C0338106
6-Thioguanine,CHEMBL727,Dasatinib,CHEMBL1421,HT29,C4349,C0338106
6-Mercaptopurine,CHEMBL1425,thalidomide,CHEMBL468,MCF7,C4194,C1134719
raloxifene,CHEMBL81,6-Mercaptopurine,CHEMBL1425,HT29,C4349,C0338106
raloxifene,CHEMBL81,chlorambucil,CHEMBL515,HT29,C4349,C0338106
busulfan,CHEMBL820,methoxsalen,CHEMBL416,MCF7,C4194,C1134719
7-Ethyl-10-hydroxycamptothecin,CHEMBL837,ifosfamide,CHEMBL1024,HT29,C4349,C0338106
7-Ethyl-10-hydroxycamptothecin,CHEMBL837,methoxsalen,CHEMBL416,MCF7,C4194,C1134719
raloxifene,CHEMBL81,Sorafenib,CHEMBL1336,MCF7,C4194,C1134719
7-Ethyl-10-hydroxycamptothecin,CHEMBL837,Vorinostat,CHEMBL98,HT29,C4349,C0338106
letrozole,CHEMBL1444,Pralatrexate,CHEMBL1201746,HT29,C4349,C0338106
6-Mercaptopurine,CHEMBL1425,Nilotinib,CHEMBL255863,MCF7,C4194,C1134719
7-Ethyl-10-hydroxycamptothecin,CHEMBL837,Pralatrexate,CHEMBL1201746,MCF7,C4194,C1134719
letrozole,CHEMBL1444,Imatinib,CHEMBL941,MCF7,C4194,C1134719
Sunitinib,CHEMBL535,methoxsalen,CHEMBL416,HT29,C4349,C0338106
Dasatinib,CHEMBL1421,Sunitinib,CHEMBL535,HT29,C4349,C0338106
Sorafenib,CHEMBL1336,busulfan,CHEMBL820,HT29,C4349,C0338106
7-Ethyl-10-hydroxycamptothecin,CHEMBL837,Bortezomib,CHEMBL325041,HT29,C4349,C0338106
Vorinostat,CHEMBL98,6-Mercaptopurine,CHEMBL1425,HT29,C4349,C0338106
7-Ethyl-10-hydroxycamptothecin,CHEMBL837,thalidomide,CHEMBL468,HT29,C4349,C0338106
raloxifene,CHEMBL81,7-Ethyl-10-hydroxycamptothecin,CHEMBL837,HT29,C4349,C0338106
celecoxib,CHEMBL118,Dasatinib,CHEMBL1421,MCF7,C4194,C1134719
Vorinostat,CHEMBL98,Sunitinib,CHEMBL535,HT29,C4349,C0338106
Pralatrexate,CHEMBL1201746,6-Mercaptopurine,CHEMBL1425,MCF7,C4194,C1134719
celecoxib,CHEMBL118,Sunitinib,CHEMBL535,MCF7,C4194,C1134719
Nilotinib,CHEMBL255863,Bortezomib,CHEMBL325041,MCF7,C4194,C1134719
Imatinib,CHEMBL941,7-Ethyl-10-hydroxycamptothecin,CHEMBL837,MCF7,C4194,C1134719
thalidomide,CHEMBL468,IMIQUIMOD,CHEMBL1282,HT29,C4349,C0338106
raloxifene,CHEMBL81,Imatinib,CHEMBL941,MCF7,C4194,C1134719
hydroxyurea,CHEMBL467,Sorafenib,CHEMBL1336,MCF7,C4194,C1134719
Dasatinib,CHEMBL1421,Pralatrexate,CHEMBL1201746,MCF7,C4194,C1134719
anastrozole,CHEMBL1399,Vorinostat,CHEMBL98,HT29,C4349,C0338106
letrozole,CHEMBL1444,Romidepsin,CHEMBL343448,HT29,C4349,C0338106
celecoxib,CHEMBL118,busulfan,CHEMBL820,MCF7,C4194,C1134719
Gefitinib,CHEMBL939,6-Thioguanine,CHEMBL727,HT29,C4349,C0338106
busulfan,CHEMBL820,IMIQUIMOD,CHEMBL1282,HT29,C4349,C0338106
raloxifene,CHEMBL81,allopurinol,CHEMBL1467,MCF7,C4194,C1134719
hydroxyurea,CHEMBL467,busulfan,CHEMBL820,HT29,C4349,C0338106
temozolomide,CHEMBL810,thalidomide,CHEMBL468,MCF7,C4194,C1134719
letrozole,CHEMBL1444,Vorinostat,CHEMBL98,MCF7,C4194,C1134719
Dasatinib,CHEMBL1421,Bortezomib,CHEMBL325041,MCF7,C4194,C1134719
temozolomide,CHEMBL810,anastrozole,CHEMBL1399,MCF7,C4194,C1134719
hydroxyurea,CHEMBL467,IMIQUIMOD,CHEMBL1282,MCF7,C4194,C1134719
anastrozole,CHEMBL1399,7-Ethyl-10-hydroxycamptothecin,CHEMBL837,MCF7,C4194,C1134719
Imatinib,CHEMBL941,Romidepsin,CHEMBL343448,HT29,C4349,C0338106
Romidepsin,CHEMBL343448,Dasatinib,CHEMBL1421,MCF7,C4194,C1134719
letrozole,CHEMBL1444,methoxsalen,CHEMBL416,MCF7,C4194,C1134719
Imatinib,CHEMBL941,anastrozole,CHEMBL1399,MCF7,C4194,C1134719
Lapatinib,CHEMBL554,hydroxyurea,CHEMBL467,HT29,C4349,C0338106
mitoxantrone,CHEMBL58,Dasatinib,CHEMBL1421,MCF7,C4194,C1134719
7-Ethyl-10-hydroxycamptothecin,CHEMBL837,allopurinol,CHEMBL1467,HT29,C4349,C0338106
Nilotinib,CHEMBL255863,Dasatinib,CHEMBL1421,HT29,C4349,C0338106
raloxifene,CHEMBL81,IMIQUIMOD,CHEMBL1282,MCF7,C4194,C1134719
busulfan,CHEMBL820,allopurinol,CHEMBL1467,HT29,C4349,C0338106
Dasatinib,CHEMBL1421,Sunitinib,CHEMBL535,A549,C3512,C0152013
Romidepsin,CHEMBL343448,Bortezomib,CHEMBL325041,MCF7,C4194,C1134719
Imatinib,CHEMBL941,IMIQUIMOD,CHEMBL1282,MCF7,C4194,C1134719
raloxifene,CHEMBL81,chlorambucil,CHEMBL515,MCF7,C4194,C1134719
Sorafenib,CHEMBL1336,thalidomide,CHEMBL468,MCF7,C4194,C1134719
temozolomide,CHEMBL810,Lapatinib,CHEMBL554,HT29,C4349,C0338106
Lapatinib,CHEMBL554,IMIQUIMOD,CHEMBL1282,MCF7,C4194,C1134719
Nilotinib,CHEMBL255863,ifosfamide,CHEMBL1024,HT29,C4349,C0338106
celecoxib,CHEMBL118,ifosfamide,CHEMBL1024,MCF7,C4194,C1134719
raloxifene,CHEMBL81,Pralatrexate,CHEMBL1201746,HT29,C4349,C0338106
temozolomide,CHEMBL810,Imatinib,CHEMBL941,MCF7,C4194,C1134719
celecoxib,CHEMBL118,Nilotinib,CHEMBL255863,HT29,C4349,C0338106
celecoxib,CHEMBL118,Pralatrexate,CHEMBL1201746,MCF7,C4194,C1134719
celecoxib,CHEMBL118,IMIQUIMOD,CHEMBL1282,MCF7,C4194,C1134719
Lapatinib,CHEMBL554,ifosfamide,CHEMBL1024,MCF7,C4194,C1134719
Dasatinib,CHEMBL1421,anastrozole,CHEMBL1399,MCF7,C4194,C1134719
Imatinib,CHEMBL941,Vorinostat,CHEMBL98,HT29,C4349,C0338106
thalidomide,CHEMBL468,ifosfamide,CHEMBL1024,MCF7,C4194,C1134719
celecoxib,CHEMBL118,Lapatinib,CHEMBL554,HT29,C4349,C0338106
Lapatinib,CHEMBL554,busulfan,CHEMBL820,HT29,C4349,C0338106
Dasatinib,CHEMBL1421,methoxsalen,CHEMBL416,HT29,C4349,C0338106
Sunitinib,CHEMBL535,ifosfamide,CHEMBL1024,HT29,C4349,C0338106
celecoxib,CHEMBL118,Nilotinib,CHEMBL255863,MCF7,C4194,C1134719
celecoxib,CHEMBL118,hydroxyurea,CHEMBL467,HT29,C4349,C0338106
Dasatinib,CHEMBL1421,Ixabepilone,CHEMBL1201752,HT29,C4349,C0338106
letrozole,CHEMBL1444,Lapatinib,CHEMBL554,HT29,C4349,C0338106
letrozole,CHEMBL1444,celecoxib,CHEMBL118,MCF7,C4194,C1134719
Romidepsin,CHEMBL343448,Lapatinib,CHEMBL554,MCF7,C4194,C1134719
letrozole,CHEMBL1444,Sorafenib,CHEMBL1336,HT29,C4349,C0338106
Sorafenib,CHEMBL1336,Bortezomib,CHEMBL325041,MCF7,C4194,C1134719
Imatinib,CHEMBL941,allopurinol,CHEMBL1467,MCF7,C4194,C1134719
celecoxib,CHEMBL118,allopurinol,CHEMBL1467,MCF7,C4194,C1134719
temozolomide,CHEMBL810,6-Mercaptopurine,CHEMBL1425,HT29,C4349,C0338106
Romidepsin,CHEMBL343448,Vorinostat,CHEMBL98,HT29,C4349,C0338106
mitoxantrone,CHEMBL58,Dasatinib,CHEMBL1421,HT29,C4349,C0338106
Dasatinib,CHEMBL1421,Lapatinib,CHEMBL554,HT29,C4349,C0338106
allopurinol,CHEMBL1467,Ixabepilone,CHEMBL1201752,MCF7,C4194,C1134719
Dasatinib,CHEMBL1421,6-Mercaptopurine,CHEMBL1425,MCF7,C4194,C1134719
raloxifene,CHEMBL81,Vemurafenib,CHEMBL1229517,HT29,C4349,C0338106
celecoxib,CHEMBL118,Romidepsin,CHEMBL343448,HT29,C4349,C0338106
Vorinostat,CHEMBL98,Dasatinib,CHEMBL1421,A549,C3512,C0152013
6-Mercaptopurine,CHEMBL1425,IMIQUIMOD,CHEMBL1282,MCF7,C4194,C1134719
raloxifene,CHEMBL81,Gefitinib,CHEMBL939,HT29,C4349,C0338106
Nilotinib,CHEMBL255863,methoxsalen,CHEMBL416,MCF7,C4194,C1134719
Vorinostat,CHEMBL98,busulfan,CHEMBL820,MCF7,C4194,C1134719
raloxifene,CHEMBL81,temozolomide,CHEMBL810,HT29,C4349,C0338106
6-Mercaptopurine,CHEMBL1425,ifosfamide,CHEMBL1024,HT29,C4349,C0338106
Imatinib,CHEMBL941,thalidomide,CHEMBL468,MCF7,C4194,C1134719
Nilotinib,CHEMBL255863,anastrozole,CHEMBL1399,HT29,C4349,C0338106
raloxifene,CHEMBL81,temozolomide,CHEMBL810,MCF7,C4194,C1134719
Lenalidomide,CHEMBL848,Dasatinib,CHEMBL1421,MCF7,C4194,C1134719
Vorinostat,CHEMBL98,thalidomide,CHEMBL468,HT29,C4349,C0338106
Romidepsin,CHEMBL343448,thalidomide,CHEMBL468,HT29,C4349,C0338106
raloxifene,CHEMBL81,Ixabepilone,CHEMBL1201752,HT29,C4349,C0338106
Lapatinib,CHEMBL554,ifosfamide,CHEMBL1024,HT29,C4349,C0338106
hydroxyurea,CHEMBL467,Bortezomib,CHEMBL325041,HT29,C4349,C0338106
chlorambucil,CHEMBL515,6-Thioguanine,CHEMBL727,HT29,C4349,C0338106
Pralatrexate,CHEMBL1201746,IMIQUIMOD,CHEMBL1282,MCF7,C4194,C1134719
celecoxib,CHEMBL118,IMIQUIMOD,CHEMBL1282,HT29,C4349,C0338106
Sorafenib,CHEMBL1336,ifosfamide,CHEMBL1024,HT29,C4349,C0338106
letrozole,CHEMBL1444,Lapatinib,CHEMBL554,MCF7,C4194,C1134719
Sunitinib,CHEMBL535,Sorafenib,CHEMBL1336,A549,C3512,C0152013
anastrozole,CHEMBL1399,Ixabepilone,CHEMBL1201752,MCF7,C4194,C1134719
letrozole,CHEMBL1444,Sorafenib,CHEMBL1336,MCF7,C4194,C1134719
anastrozole,CHEMBL1399,6-Mercaptopurine,CHEMBL1425,HT29,C4349,C0338106
altretamine,CHEMBL1455,6-Thioguanine,CHEMBL727,HT29,C4349,C0338106
7-Ethyl-10-hydroxycamptothecin,CHEMBL837,Lapatinib,CHEMBL554,MCF7,C4194,C1134719
hydroxyurea,CHEMBL467,allopurinol,CHEMBL1467,MCF7,C4194,C1134719
raloxifene,CHEMBL81,Crizotinib,CHEMBL601719,HT29,C4349,C0338106
Nilotinib,CHEMBL255863,allopurinol,CHEMBL1467,MCF7,C4194,C1134719
Imatinib,CHEMBL941,Dasatinib,CHEMBL1421,A549,C3512,C0152013
Sunitinib,CHEMBL535,Sorafenib,CHEMBL1336,MCF7,C4194,C1134719
7-Ethyl-10-hydroxycamptothecin,CHEMBL837,hydroxyurea,CHEMBL467,MCF7,C4194,C1134719
raloxifene,CHEMBL81,Vismodegib,CHEMBL473417,MCF7,C4194,C1134719
celecoxib,CHEMBL118,Imatinib,CHEMBL941,HT29,C4349,C0338106
Sunitinib,CHEMBL535,anastrozole,CHEMBL1399,MCF7,C4194,C1134719
celecoxib,CHEMBL118,Imatinib,CHEMBL941,MCF7,C4194,C1134719
Dasatinib,CHEMBL1421,Bortezomib,CHEMBL325041,HT29,C4349,C0338106
6-Mercaptopurine,CHEMBL1425,methoxsalen,CHEMBL416,HT29,C4349,C0338106
raloxifene,CHEMBL81,Sorafenib,CHEMBL1336,HT29,C4349,C0338106
